START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,12.18,12.18,4,12.72,12.72,2,12.38,,3,12.50,12.50,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,9.00,21.18,4,9.20,21.92,2,9.13,,3,9.07,21.57,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,9.02,30.20,4,9.24,31.16,2,9.27,,3,9.31,30.88,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,8.98,39.18,4,9.12,40.28,2,9.10,,3,9.01,39.89,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,9.12,48.30,4,9.29,49.57,3,9.42,,2,9.28,49.17,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,8.92,57.22,4,8.95,58.52,3,8.97,,2,8.74,57.91,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,8.66,1:05.88,4,8.64,1:07.16,3,8.54,,2,8.38,1:06.29,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,8.72,1:14.60,4,8.75,1:15.91,3,8.73,,2,8.50,1:14.79,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,8.55,1:23.15,4,8.62,1:24.53,3,8.41,,2,8.46,1:23.25,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,8.64,1:31.79,4,8.80,1:33.33,3,9.20,,1,8.54,1:31.79,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
2,9.14,1:40.93,4,9.29,1:42.62,3,9.14,,1,8.99,1:40.78,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
2,9.38,1:50.31,4,9.40,1:52.02,3,9.16,,1,9.17,1:49.95,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
2,9.24,1:59.55,4,9.61,2:01.63,3,9.48,,1,9.22,1:59.17,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
2,8.82,2:08.37,4,9.37,2:11.00,3,9.32,,1,9.18,2:08.35,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
1,8.98,2:17.35,4,9.23,2:20.23,3,8.94,,2,9.02,2:17.37,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
2,8.78,2:26.13,4,9.01,2:29.24,3,8.76,,1,8.64,2:26.01,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
2,8.64,2:34.77,3,8.82,2:38.06,4,14.31,,1,8.50,2:34.51,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
2,8.73,2:43.50,3,8.78,2:46.847,4,11.63,,1,8.74,2:43.25,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Heats,5
