Nina EVTEEVA POSITION,Nina EVTEEVA LAP TIME,Nina EVTEEVA ELAPSED TIME,Yvonne KUNZE POSITION,Yvonne KUNZE LAP TIME,Yvonne KUNZE ELAPSED TIME,CHENG Xiao Lei POSITION,CHENG Xiao Lei LAP TIME,CHENG Xiao Lei ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME
4,16.461,16.461,3,16.407,16.407,2,16.347,16.347,1,16.193,16.193
4,13.755,30.215,2,13.653,30.060,3,13.773,30.119,1,13.732,29.924
4,12.241,42.456,3,12.343,42.403,1,12.084,42.202,2,12.312,42.236
4,9.940,52.396,3,9.818,52.221,1,9.816,52.018,2,9.904,52.139
4,9.753,1:02.148,3,9.847,1:02.068,1,9.861,1:01.879,2,9.849,1:01.988
4,9.652,1:11.800,3,9.659,1:11.726,1,9.633,1:11.511,2,9.601,1:11.588
4,9.613,1:21.412,3,9.568,1:21.294,1,9.604,1:21.114,2,9.639,1:21.227
3,9.652,1:31.064,4,9.804,1:31.098,1,9.702,1:30.816,2,9.709,1:30.936
4,9.90,1:40.958,3,9.81,1:40.907,1,9.82,1:40.634,2,9.88,1:40.812
