Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Francesca JACKSON POSITION,Francesca JACKSON LAP TIME,Francesca JACKSON ELAPSED TIME,Anouk WIEGERS POSITION,Anouk WIEGERS LAP TIME,Anouk WIEGERS ELAPSED TIME,HAN Yueshuang POSITION,HAN Yueshuang LAP TIME,HAN Yueshuang ELAPSED TIME,Caroline HALLISEY POSITION,Caroline HALLISEY LAP TIME,Caroline HALLISEY ELAPSED TIME
1,7.604,7.604,5,8.131,8.131,2,7.742,7.742,4,8.091,8.091,3,7.773,7.773
1,9.671,17.275,5,10.753,18.883,3,9.831,17.572,4,10.490,18.580,2,9.651,17.424
1,9.343,26.618,4,10.249,29.131,2,9.344,26.916,3,9.938,28.518,5,19.750,37.173
1,9.822,36.439,4,10.353,39.484,2,9.764,36.680,3,10.235,38.753,5,13.349,50.521
1,10.14,46.573,4,10.83,50.310,2,10.32,46.994,3,10.39,49.139,5,12.70,1:03.215
