ZHOU Yang POSITION,ZHOU Yang LAP TIME,ZHOU Yang ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,CHOI Jung-Won POSITION,CHOI Jung-Won LAP TIME,CHOI Jung-Won ELAPSED TIME
3,8.171,8.171,2,7.908,7.908,1,7.598,7.598,4,8.379,8.379
3,9.753,17.923,2,9.352,17.259,1,9.642,17.240,4,9.747,18.125
3,9.419,27.342,2,9.499,26.758,1,9.513,26.752,4,9.391,27.516
3,9.370,36.711,1,9.619,36.376,2,9.666,36.417,4,9.354,36.869
3,9.29,45.996,2,9.55,45.921,1,9.50,45.915,4,9.22,46.082
