YAO Yao POSITION,YAO Yao LAP TIME,YAO Yao ELAPSED TIME,Viktorija DERGACA POSITION,Viktorija DERGACA LAP TIME,Viktorija DERGACA ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Malwina ZAWADA POSITION,Malwina ZAWADA LAP TIME,Malwina ZAWADA ELAPSED TIME
1,7.474,7.474,4,8.788,8.788,2,7.651,7.651,3,7.902,7.902
1,10.238,17.711,4,10.881,19.668,2,10.102,17.753,3,9.977,17.879
1,9.826,27.536,4,10.123,29.791,2,9.901,27.653,3,10.048,27.926
1,10.000,37.535,4,10.609,40.399,2,9.963,37.616,3,10.299,38.224
1,10.40,47.933,4,10.66,51.052,2,10.41,48.018,3,10.67,48.892
