Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME
0,13.518,13.518,0,13.854,13.854,0,13.787,13.787,0,13.850,13.850
0,10.029,23.547,0,9.894,23.748,0,10.051,23.838,0,9.837,23.687
0,9.770,33.317,0,9.636,33.384,0,9.732,33.570,0,9.714,33.401
0,9.741,43.057,0,9.799,43.183,0,9.791,43.360,0,9.850,43.251
0,9.643,52.701,0,9.624,52.807,0,9.616,52.976,0,9.706,52.956
0,9.573,1:02.274,0,9.638,1:02.445,0,9.432,1:02.408,0,9.704,1:02.661
0,9.366,1:11.640,0,9.305,1:11.750,0,9.163,1:11.571,0,9.951,1:12.612
0,9.680,1:21.320,0,9.620,1:21.370,0,9.420,1:20.991,0,10.577,1:23.189
0,9.764,1:31.084,0,9.640,1:31.010,0,9.853,1:30.844,0,11.017,1:34.206
