START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,12.43,12.43,1,12.36,12.36,3,12.47,12.47,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
2,9.83,22.26,1,9.77,22.13,3,9.92,22.39,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
2,9.75,32.01,1,9.83,31.96,3,10.77,33.16,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
2,9.71,41.72,1,9.67,41.63,3,8.79,41.95,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
2,9.57,51.29,1,9.58,51.21,3,9.49,51.44,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
2,9.54,1:00.83,1,9.48,1:00.69,3,9.54,1:00.98,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.78,1:10.61,1,9.54,1:10.23,2,9.40,1:10.38,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
1,9.45,1:20.06,2,9.83,1:20.06,3,9.95,1:20.33,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
2,9.98,1:30.04,1,9.89,1:29.95,3,9.71,1:30.04,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.79,1:39.83,1,9.48,1:39.43,2,9.58,1:39.62,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
1,9.12,1:48.95,2,9.52,1:48.95,3,9.50,1:49.12,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
1,9.59,1:58.54,2,9.60,1:58.55,3,10.42,1:59.54,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
2,9.51,2:08.05,1,9.39,2:07.94,3,8.82,2:08.36,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
2,9.77,2:17.82,1,9.82,2:17.76,3,9.58,2:17.94,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,18.95,2:36.77,2,16.38,2:34.14,1,9.64,2:27.58,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,10.15,2:46.92,2,9.90,2:44.04,1,9.56,2:37.14,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.53,2:56.45,2,9.61,2:53.65,1,9.57,2:46.71,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.59,3:06.04,2,9.51,3:03.16,1,9.45,2:56.16,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.68,3:15.72,2,9.06,3:12.22,1,9.32,3:05.48,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.52,3:25.24,2,9.33,3:21.55,1,9.47,3:14.95,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.53,3:34.77,2,10.52,3:32.07,1,9.47,3:24.42,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.09,3:43.86,2,9.01,3:41.08,1,9.51,3:33.93,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.30,3:53.16,2,9.83,3:50.91,1,9.55,3:43.48,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.23,4:02.39,2,9.74,4:00.65,1,9.40,3:52.88,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.53,4:11.92,2,9.23,4:09.88,1,9.37,4:02.25,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
3,9.37,4:21.29,2,9.48,4:19.36,1,9.35,4:11.60,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
0,,PEN,2,10.12,4:29.474,1,9.35,4:20.946,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",3000mRelay,w,FinalB,1
