START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.00,12.00,2,12.18,12.18,3,12.35,12.35,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
1,9.34,21.34,2,9.49,21.67,3,9.36,21.71,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,12.75,34.09,1,9.44,31.11,2,9.63,31.34,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.67,44.76,1,9.40,40.51,2,9.20,40.54,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.46,54.22,2,9.33,49.84,1,9.03,49.57,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.65,1:03.87,2,9.23,59.07,1,9.36,58.93,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.74,1:13.61,2,9.24,1:08.31,1,9.21,1:08.14,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.04,1:23.65,2,9.22,1:17.53,1,9.27,1:17.41,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.99,1:33.64,2,9.12,1:26.65,1,9.07,1:26.48,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.65,1:43.29,2,8.97,1:35.62,1,9.02,1:35.50,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.39,1:52.68,2,9.05,1:44.67,1,9.13,1:44.63,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.57,2:02.25,2,9.18,1:53.85,1,9.15,1:53.78,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.53,2:12.78,2,9.27,2:03.12,1,9.33,2:03.11,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.28,2:23.06,1,8.52,2:11.64,2,9.12,2:12.23,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.96,2:33.02,1,9.57,2:21.21,2,9.11,2:21.34,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.65,2:42.67,1,9.07,2:30.28,2,9.04,2:30.38,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.44,2:52.11,1,9.13,2:39.41,2,9.23,2:39.61,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.57,3:01.68,1,9.33,2:48.74,2,9.20,2:48.81,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.57,3:12.25,1,9.10,2:57.84,2,9.17,2:57.98,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.31,3:21.56,1,8.81,3:06.65,2,9.15,3:07.13,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.00,3:31.56,1,9.66,3:16.31,2,9.35,3:16.48,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.62,3:41.18,1,9.58,3:25.89,2,9.85,3:26.33,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.43,3:50.61,1,9.27,3:35.16,2,8.94,3:35.27,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,9.29,3:59.90,1,9.24,3:44.40,2,9.27,3:44.54,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.76,4:10.66,1,9.11,3:53.51,2,9.09,3:53.63,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.45,4:21.11,1,9.21,4:02.72,2,9.20,4:02.83,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
3,10.29,4:31.394,1,9.18,4:11.900,2,9.20,4:12.031,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",3000mRelay,w,Heats,4
