KIM Hye-Kyung POSITION,KIM Hye-Kyung LAP TIME,KIM Hye-Kyung ELAPSED TIME,Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME
0,14.001,14.001,0,13.878,13.878,0,14.133,14.133,0,14.204,14.204
0,11.347,25.349,0,11.236,25.114,0,11.311,25.444,0,11.300,25.504
0,11.383,36.732,0,11.381,36.495,0,11.289,36.732,0,11.152,36.655
0,10.887,47.619,0,10.851,47.346,0,10.869,47.602,0,11.168,47.823
0,9.755,57.374,0,10.304,57.650,0,9.932,57.534,0,9.959,57.782
0,9.550,1:06.924,0,10.064,1:07.714,0,9.584,1:07.118,0,10.117,1:07.899
0,9.842,1:16.766,0,10.285,1:17.999,0,9.772,1:16.890,0,10.334,1:18.233
0,9.732,1:26.498,0,10.567,1:28.566,0,9.811,1:26.701,0,11.132,1:29.364
0,,,0,,,0,,,0,,
