Yulia KICHAPOVA POSITION,Yulia KICHAPOVA LAP TIME,Yulia KICHAPOVA ELAPSED TIME,Magdalena SZWAJLIK POSITION,Magdalena SZWAJLIK LAP TIME,Magdalena SZWAJLIK ELAPSED TIME,Elisa LENKE POSITION,Elisa LENKE LAP TIME,Elisa LENKE ELAPSED TIME,Jessica AUSMA POSITION,Jessica AUSMA LAP TIME,Jessica AUSMA ELAPSED TIME
1,7.51,7.51,2,7.73,7.73,4,8.01,8.01,3,7.85,7.85
1,10.06,17.57,2,10.01,17.74,4,10.01,18.02,3,10.01,17.86
1,9.66,27.23,2,9.61,27.35,4,9.55,27.57,3,9.62,27.48
1,9.75,36.98,2,9.74,37.09,4,9.78,37.35,3,9.73,37.21
1,10.06,47.031,2,10.09,47.177,4,10.02,47.370,3,10.02,47.228
