START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,9.37,9.37,3,9.44,9.44,6,9.81,9.81,5,9.69,9.69,1,9.28,9.28,4,9.52,9.52,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
1,13.16,22.53,3,13.48,22.92,5,13.28,23.09,4,13.35,23.04,2,13.39,22.67,6,13.67,23.19,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
1,12.21,34.74,4,12.18,35.10,5,12.08,35.17,3,11.95,34.99,2,12.19,34.86,6,11.98,35.17,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
1,12.23,46.97,5,12.20,47.30,6,12.20,47.37,3,12.19,47.18,2,12.21,47.07,4,12.10,47.27,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
2,12.60,59.57,4,12.53,59.83,6,12.70,1:00.07,3,12.53,59.71,1,12.38,59.45,5,12.66,59.93,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
1,11.96,1:11.53,4,12.00,1:11.83,6,12.10,1:12.17,3,11.94,1:11.65,2,12.14,1:11.59,5,12.06,1:11.99,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
2,10.82,1:22.35,4,10.81,1:22.64,6,10.73,1:22.90,3,10.87,1:22.52,1,10.69,1:22.28,5,10.77,1:22.76,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
2,10.40,1:32.75,3,10.14,1:32.78,6,10.20,1:33.10,4,10.31,1:32.83,1,10.46,1:32.74,5,10.21,1:32.97,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
6,10.36,1:43.11,3,10.13,1:42.91,5,10.00,1:43.10,2,9.88,1:42.71,1,9.96,1:42.70,4,10.07,1:43.04,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
5,9.53,1:52.64,2,9.34,1:52.25,6,9.69,1:52.79,1,9.44,1:52.15,3,9.62,1:52.32,4,9.41,1:52.45,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
4,9.06,2:01.70,2,9.13,2:01.38,6,9.20,2:01.99,1,9.16,2:01.31,5,9.49,2:01.81,3,9.10,2:01.55,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
4,9.08,2:10.78,2,9.15,2:10.53,5,9.83,2:11.82,1,9.15,2:10.46,6,10.13,2:11.94,3,9.15,2:10.70,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
4,9.10,2:19.88,1,9.10,2:19.63,5,10.30,2:22.12,2,9.27,2:19.73,6,10.81,2:22.75,3,9.14,2:19.84,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
4,9.85,2:29.725,1,9.33,2:28.960,5,11.24,2:33.355,2,9.39,2:29.111,6,11.85,2:34.592,3,9.56,2:29.397,2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",1500m(1),m,Heats,3
