Malika ERMEK POSITION,Malika ERMEK LAP TIME,Malika ERMEK ELAPSED TIME,Anna TURI POSITION,Anna TURI LAP TIME,Anna TURI ELAPSED TIME,Vera RASSKAZOVA POSITION,Vera RASSKAZOVA LAP TIME,Vera RASSKAZOVA ELAPSED TIME,SARAULT Courtney Lee POSITION,SARAULT Courtney Lee LAP TIME,SARAULT Courtney Lee ELAPSED TIME,Kynie CHAN POSITION,Kynie CHAN LAP TIME,Kynie CHAN ELAPSED TIME
4,8.29,8.29,3,7.79,7.79,1,7.58,7.58,2,7.71,7.71,5,8.44,8.44
4,10.04,18.33,3,9.75,17.54,1,9.64,17.22,2,9.62,17.33,5,10.70,19.14
4,9.40,27.73,3,9.19,26.73,1,9.34,26.56,2,9.24,26.57,5,10.36,29.50
4,9.57,37.30,2,9.52,36.25,3,9.89,36.45,1,9.48,36.05,5,10.54,40.04
4,9.82,47.12,2,9.69,45.94,3,9.55,46.00,1,9.56,45.61,5,10.72,50.76
