SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME,Olga BELYAKOVA POSITION,Olga BELYAKOVA LAP TIME,Olga BELYAKOVA ELAPSED TIME,WANG Shuang POSITION,WANG Shuang LAP TIME,WANG Shuang ELAPSED TIME
0,15.197,15.197,0,14.908,14.908,0,14.595,14.595,0,15.246,15.246,0,15.182,15.182
0,11.074,26.271,0,11.165,26.073,0,10.740,25.335,0,10.942,26.188,0,11.135,26.317
0,10.515,36.786,0,10.445,36.518,0,10.532,35.866,0,10.588,36.776,0,10.649,36.966
0,10.185,46.971,0,10.254,46.772,0,10.672,46.538,0,10.275,47.051,0,10.097,47.063
0,10.162,57.132,0,10.170,56.942,0,10.039,56.577,0,10.066,57.116,0,10.153,57.216
0,9.756,1:06.888,0,10.252,1:07.194,0,9.997,1:06.574,0,10.199,1:07.315,0,10.065,1:07.280
0,9.723,1:16.611,0,10.000,1:17.193,0,10.305,1:16.879,0,10.398,1:17.713,0,24.093,1:31.374
0,10.031,1:26.641,0,10.130,1:27.324,0,9.960,1:26.839,0,10.278,1:27.991,0,13.391,1:44.765
0,,,0,,,0,,,0,,,0,,
