Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,JUNG Hyun Woo (Andy) POSITION,JUNG Hyun Woo (Andy) LAP TIME,JUNG Hyun Woo (Andy) ELAPSED TIME,Leon BLOEMHOF POSITION,Leon BLOEMHOF LAP TIME,Leon BLOEMHOF ELAPSED TIME,Yoann MARTINEZ POSITION,Yoann MARTINEZ LAP TIME,Yoann MARTINEZ ELAPSED TIME
1,6.93,6.93,2,7.15,7.15,3,7.34,7.34,4,7.49,7.49
1,9.15,16.08,2,9.03,16.18,3,8.98,16.32,4,8.95,16.44
1,8.74,24.82,2,8.76,24.94,3,8.74,25.06,4,8.71,25.15
1,8.94,33.76,4,9.00,33.94,2,8.80,33.86,3,8.72,33.87
1,9.20,42.958,4,9.58,43.516,2,9.21,43.061,3,9.36,43.228
