START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
3,9.79,9.79,5,10.23,10.23,4,10.07,10.07,1,9.73,9.73,6,10.43,10.43,2,9.74,9.74,7,10.58,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
4,14.69,24.48,5,14.42,24.65,3,14.25,24.32,1,14.37,24.10,7,14.70,25.13,2,14.46,24.20,6,14.26,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
2,12.59,37.07,5,12.85,37.50,4,13.06,37.38,1,12.84,36.94,7,12.69,37.82,3,13.08,37.28,6,12.79,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
2,12.21,49.28,5,12.24,49.74,4,12.14,49.52,1,12.21,49.15,7,12.21,50.03,2,12.00,49.28,6,12.25,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
3,10.97,1:00.25,5,10.72,1:00.46,4,10.86,1:00.38,2,10.98,1:00.13,7,10.73,1:00.76,1,10.78,1:00.06,6,10.68,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
1,10.15,1:10.40,4,10.03,1:10.49,5,10.17,1:10.55,2,10.33,1:10.46,7,10.07,1:10.83,6,10.54,1:10.60,3,9.92,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
2,9.25,1:19.65,3,9.30,1:19.79,5,9.57,1:20.12,4,9.51,1:19.97,7,9.50,1:20.33,6,9.55,1:20.15,1,9.07,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
2,9.40,1:29.05,4,9.36,1:29.15,6,9.25,1:29.37,5,9.28,1:29.25,7,9.22,1:29.55,3,8.96,1:29.11,1,9.42,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
1,9.05,1:38.10,2,8.98,1:38.13,5,9.01,1:38.38,3,8.97,1:38.22,6,8.99,1:38.54,7,24.00,1:53.11,3,9.25,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
1,8.83,1:46.93,2,8.93,1:47.06,6,9.07,1:47.45,3,8.95,1:47.17,5,8.88,1:47.42,7,17.37,2:10.48,4,9.06,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
1,9.00,1:55.93,1,8.87,1:55.93,6,9.09,1:56.54,3,8.96,1:56.13,5,8.96,1:56.38,7,11.31,2:21.79,4,8.95,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
2,9.07,2:05.00,1,8.99,2:04.92,6,9.01,2:05.55,3,8.91,2:05.04,5,8.94,2:05.32,7,10.38,2:32.17,4,8.95,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
4,9.32,2:14.32,1,9.20,2:14.12,6,9.44,2:14.99,2,9.11,2:14.15,5,9.19,2:14.51,7,10.05,2:42.22,3,9.07,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
3,9.31,2:23.618,2,9.45,2:23.542,5,10.00,2:24.969,1,9.19,2:23.316,4,9.15,2:23.647,6,9.96,2:52.166,1,9.01,,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),1500m(1),m,Semifinals,3
