HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME
0,6.656,6.656,0,6.799,6.799,0,7.061,7.061,0,7.102,7.102,0,7.582,7.582
0,8.787,15.442,0,9.047,15.846,0,8.901,15.962,0,9.000,16.102,0,10.696,18.278
0,8.555,23.997,0,8.679,24.525,0,8.804,24.767,0,8.577,24.678,0,6.665,24.943
0,8.532,32.528,0,9.393,33.918,0,11.409,36.176,0,8.886,33.564,0,9.546,34.489
0,8.749,41.277,0,9.445,43.363,0,14.143,50.318,0,9.117,42.681,0,9.156,43.644
