Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME
1,6.93,6.93,2,6.94,6.94,3,7.01,7.01
1,9.07,16.00,2,9.33,16.27,3,9.32,16.34
1,9.00,25.01,2,8.90,25.18,3,8.87,25.21
1,9.04,34.05,2,9.03,34.21,3,9.06,34.27
1,9.41,43.459,2,9.33,43.534,3,9.41,43.673
