OLAH Bence POSITION,OLAH Bence LAP TIME,OLAH Bence ELAPSED TIME,SHI Jingnan POSITION,SHI Jingnan LAP TIME,SHI Jingnan ELAPSED TIME,HONG Kyung Hwan POSITION,HONG Kyung Hwan LAP TIME,HONG Kyung Hwan ELAPSED TIME,Jacob JANSSON POSITION,Jacob JANSSON LAP TIME,Jacob JANSSON ELAPSED TIME,ANDERMANN Nico POSITION,ANDERMANN Nico LAP TIME,ANDERMANN Nico ELAPSED TIME
3,7.15,7.15,1,6.97,6.97,2,7.07,7.07,4,7.33,7.33,5,7.55,7.55
3,9.07,16.22,1,8.80,15.77,2,8.88,15.95,4,9.00,16.33,5,9.01,16.56
3,8.49,24.71,1,8.49,24.26,2,8.37,24.32,4,8.57,24.90,5,8.72,25.28
3,8.52,33.23,2,8.69,32.95,1,8.50,32.82,4,8.61,33.51,5,8.94,34.22
3,8.75,41.962,2,8.80,41.728,1,8.78,41.580,4,8.75,42.236,5,9.20,43.410
