CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Jessica KOOREMAN POSITION,Jessica KOOREMAN LAP TIME,Jessica KOOREMAN ELAPSED TIME,Erika LINDGREN POSITION,Erika LINDGREN LAP TIME,Erika LINDGREN ELAPSED TIME,BACSKAI Sara Luca POSITION,BACSKAI Sara Luca LAP TIME,BACSKAI Sara Luca ELAPSED TIME,DANNEEL Alexandra POSITION,DANNEEL Alexandra LAP TIME,DANNEEL Alexandra ELAPSED TIME
1,13.71,13.71,2,13.89,13.89,4,14.11,14.11,3,13.99,13.99,5,14.21,14.21
1,10.87,24.58,2,10.79,24.68,4,10.73,24.84,3,10.70,24.69,5,10.75,24.96
1,10.27,34.85,2,10.24,34.92,4,10.28,35.12,3,10.35,35.04,5,10.29,35.25
1,9.99,44.84,2,10.03,44.95,4,10.05,45.17,3,10.05,45.09,5,10.05,45.30
1,10.02,54.86,2,10.03,54.98,4,10.05,55.22,3,10.02,55.11,5,10.04,55.34
1,9.57,1:04.43,2,9.62,1:04.60,4,9.61,1:04.83,3,9.60,1:04.71,5,10.01,1:05.35
1,9.38,1:13.81,2,9.43,1:14.03,4,9.51,1:14.34,3,9.46,1:14.17,5,10.43,1:15.78
1,9.45,1:23.26,2,9.63,1:23.66,4,9.68,1:24.02,3,9.74,1:23.91,5,10.88,1:26.66
1,9.87,1:33.13,2,10.00,1:33.66,4,10.25,1:34.245,3,10.02,1:33.93,5,11.57,1:38.212
