TSAI Ping-Yuan POSITION,TSAI Ping-Yuan LAP TIME,TSAI Ping-Yuan ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,SONG Kyung-Taek POSITION,SONG Kyung-Taek LAP TIME,SONG Kyung-Taek ELAPSED TIME,Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME
0,7.019,7.019,0,6.632,6.632,0,7.129,7.129,0,7.485,7.485
0,9.642,16.660,0,9.039,15.671,0,9.160,16.289,0,9.323,16.808
0,9.486,26.146,0,8.848,24.519,0,8.644,24.933,0,9.136,25.944
0,9.743,35.889,0,9.029,33.547,0,8.854,33.787,0,9.281,35.225
0,10.204,46.093,0,9.402,42.949,0,9.159,42.945,0,9.548,44.773
