KIM Hye-Kyung POSITION,KIM Hye-Kyung LAP TIME,KIM Hye-Kyung ELAPSED TIME,Hiroko SADAKANE POSITION,Hiroko SADAKANE LAP TIME,Hiroko SADAKANE ELAPSED TIME,MENG Xiaoxue POSITION,MENG Xiaoxue LAP TIME,MENG Xiaoxue ELAPSED TIME,Nita AVRITH POSITION,Nita AVRITH LAP TIME,Nita AVRITH ELAPSED TIME
0,7.267,7.267,0,7.548,7.548,0,7.548,7.548,0,7.844,7.844
0,9.773,17.040,0,9.590,17.139,0,9.781,17.329,0,9.762,17.606
0,9.263,26.304,0,9.136,26.274,0,9.208,26.537,0,9.337,26.943
0,9.033,35.337,0,9.217,35.491,0,9.078,35.615,0,9.535,36.478
0,,,0,,,0,,,0,,
