Bora BAKA POSITION,Bora BAKA LAP TIME,Bora BAKA ELAPSED TIME,Vladislav HAPON POSITION,Vladislav HAPON LAP TIME,Vladislav HAPON ELAPSED TIME,LUEDTKE Adrian POSITION,LUEDTKE Adrian LAP TIME,LUEDTKE Adrian ELAPSED TIME,Tunay SIMSEK POSITION,Tunay SIMSEK LAP TIME,Tunay SIMSEK ELAPSED TIME,FAJKUS Radek POSITION,FAJKUS Radek LAP TIME,FAJKUS Radek ELAPSED TIME
5,8.61,8.61,3,7.52,7.52,1,7.12,7.12,3,7.52,7.52,2,7.30,7.30
5,11.12,19.73,4,9.73,17.25,1,9.26,16.38,3,9.56,17.08,2,9.26,16.56
5,10.75,30.48,4,9.22,26.47,1,8.91,25.29,3,8.93,26.01,2,9.00,25.56
5,11.08,41.56,4,9.31,35.78,1,9.00,34.29,3,9.04,35.05,2,9.15,34.71
5,11.69,53.25,4,9.52,45.30,1,9.26,43.55,3,9.23,44.28,2,9.50,44.21
