START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,7.69,7.69,1,7.29,7.29,3,7.40,7.40,2,7.36,7.36,5,7.89,7.89,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),w,Heats,1
4,9.62,17.31,1,9.08,16.37,3,9.77,17.17,2,9.24,16.60,5,9.45,17.34,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),w,Heats,1
5,9.18,26.49,1,8.65,25.02,3,8.85,26.02,2,8.61,25.21,4,8.98,26.32,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),w,Heats,1
5,9.20,35.69,1,8.75,33.77,3,8.91,34.93,2,8.78,33.99,4,8.92,35.24,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),w,Heats,1
5,9.25,44.926,1,9.01,42.761,3,9.18,44.088,2,8.98,42.953,4,8.95,44.173,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),w,Heats,1
