START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,10.57,10.57,3,10.96,10.96,6,11.52,11.52,4,11.11,11.11,2,10.72,10.72,5,11.31,11.31,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
1,15.36,25.93,3,15.26,26.22,6,15.10,26.62,4,15.21,26.32,2,15.36,26.08,5,15.12,26.43,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
1,14.10,40.03,3,14.14,40.36,6,14.16,40.78,4,14.17,40.49,2,14.10,40.18,5,14.21,40.64,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
2,12.58,52.61,4,12.39,52.75,3,11.92,52.70,5,12.47,52.96,1,12.40,52.58,6,12.48,53.12,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
2,10.62,1:03.23,4,10.71,1:03.46,3,10.65,1:03.35,5,10.52,1:03.48,1,10.61,1:03.19,6,10.51,1:03.63,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
2,9.92,1:13.15,5,9.98,1:13.44,4,9.99,1:13.34,1,9.57,1:13.05,3,9.97,1:13.16,6,9.93,1:13.56,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
5,9.72,1:22.87,3,9.37,1:22.81,2,9.39,1:22.73,4,9.78,1:22.83,1,9.33,1:22.49,6,9.39,1:22.95,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
5,9.82,1:32.69,3,9.63,1:32.44,2,9.57,1:32.30,4,9.75,1:32.58,1,9.75,1:32.24,6,9.85,1:32.80,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
5,9.54,1:42.23,3,9.58,1:42.02,2,9.62,1:41.92,4,9.55,1:42.13,1,9.57,1:41.81,6,9.56,1:42.36,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
5,9.47,1:51.70,3,9.37,1:51.39,1,9.30,1:51.22,4,9.38,1:51.51,2,9.51,1:51.32,6,9.47,1:51.83,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
5,9.09,2:00.79,3,9.05,2:00.44,1,9.00,2:00.22,4,9.05,2:00.56,2,8.98,2:00.30,6,9.06,2:00.89,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
5,9.07,2:09.86,3,9.12,2:09.56,1,9.17,2:09.39,4,9.02,2:09.58,2,9.16,2:09.46,6,9.09,2:09.98,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
3,9.47,2:19.33,2,9.65,2:19.21,5,22.85,2:32.24,1,9.53,2:19.11,6,24.55,2:34.01,4,9.42,2:19.40,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
3,9.54,2:28.868,2,9.60,2:28.802,5,21.62,2:53.853,1,9.54,2:28.642,0,,PEN,4,9.51,2:28.902,2014-2015,ISU World Cup 2014/15 - Dresden (GER),1500m(2),m,RepSemifinals,2
