Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Adam FILIPOWICZ POSITION,Adam FILIPOWICZ LAP TIME,Adam FILIPOWICZ ELAPSED TIME,Aliaksandr ANTANENKA POSITION,Aliaksandr ANTANENKA LAP TIME,Aliaksandr ANTANENKA ELAPSED TIME
1,6.81,6.81,2,6.92,6.92,3,7.05,7.05,4,7.53,7.53
1,9.07,15.88,2,9.09,16.01,3,9.11,16.16,4,9.56,17.09
1,8.65,24.53,2,8.66,24.67,3,8.70,24.86,4,9.33,26.42
1,8.65,33.18,2,8.69,33.36,3,8.80,33.66,4,9.55,35.97
1,8.91,42.088,2,8.90,42.252,3,9.25,42.910,4,9.86,45.830
