Guillaume BLAIS DUFOUR POSITION,Guillaume BLAIS DUFOUR LAP TIME,Guillaume BLAIS DUFOUR ELAPSED TIME,Serge PLANCHER POSITION,Serge PLANCHER LAP TIME,Serge PLANCHER ELAPSED TIME,CHEN Shangpeng POSITION,CHEN Shangpeng LAP TIME,CHEN Shangpeng ELAPSED TIME,LEE Jung Su POSITION,LEE Jung Su LAP TIME,LEE Jung Su ELAPSED TIME
1,6.547,6.547,3,7.014,7.014,2,6.685,6.685,4,7.285,7.285
1,9.116,15.663,3,9.099,16.113,2,9.005,15.689,4,9.035,16.319
1,8.509,24.172,2,8.740,24.854,4,23.987,39.677,3,8.560,24.879
1,8.967,33.138,3,8.861,33.715,4,13.497,53.173,2,8.735,33.614
1,9.031,42.169,3,9.404,43.118,4,11.526,1:04.699,2,8.966,42.580
