FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME
1,7.288,7.288,2,7.540,7.540,3,7.616,7.616,4,7.679,7.679
1,9.630,16.918,2,9.494,17.034,3,9.465,17.081,4,9.460,17.139
1,9.046,25.964,3,9.123,26.156,2,8.905,25.985,4,9.250,26.389
1,9.059,35.023,2,9.080,35.236,3,9.460,35.446,4,9.157,35.546
1,9.359,44.381,2,9.460,44.696,3,9.401,44.846,4,9.445,44.991
