Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME
1,6.990,6.990,2,7.250,7.250,3,7.580,7.580
1,9.230,16.230,2,9.370,16.620,3,9.240,16.830
1,8.740,24.970,2,8.750,25.380,3,8.990,25.820
1,8.960,33.930,2,9.080,34.470,3,8.820,34.640
1,9.130,43.070,2,9.070,43.540,3,9.380,44.030
