Mikayla BIGGS POSITION,Mikayla BIGGS LAP TIME,Mikayla BIGGS ELAPSED TIME,ZHANBUSINOVA Madina POSITION,ZHANBUSINOVA Madina LAP TIME,ZHANBUSINOVA Madina ELAPSED TIME,TIKHONOVA Olga POSITION,TIKHONOVA Olga LAP TIME,TIKHONOVA Olga ELAPSED TIME,Ema ZELINSKA POSITION,Ema ZELINSKA LAP TIME,Ema ZELINSKA ELAPSED TIME
1,7.86,7.86,3,8.18,8.18,4,8.44,8.44,2,8.00,8.00
1,10.05,17.91,3,9.97,18.15,4,10.15,18.59,2,9.99,17.99
1,9.51,27.42,3,9.44,27.59,4,9.36,27.95,2,9.54,27.53
1,9.59,37.01,3,9.58,37.17,4,9.46,37.41,2,9.59,37.12
1,9.98,46.967,3,10.08,47.231,4,9.90,47.292,2,9.99,47.091
