Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME,Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME
0,14.603,14.603,0,14.515,14.515,0,14.490,14.490,0,14.330,14.330
0,11.041,25.644,0,10.971,25.485,0,10.975,25.465,0,10.981,25.311
0,10.482,36.126,0,10.488,35.973,0,10.359,35.824,0,10.387,35.698
0,10.210,46.335,0,10.163,46.136,0,10.215,46.039,0,10.231,45.929
0,9.945,56.281,0,9.985,56.121,0,10.062,56.101,0,10.004,55.933
0,10.002,1:06.282,0,10.092,1:06.213,0,9.984,1:06.086,0,10.147,1:06.080
0,9.969,1:16.251,0,9.843,1:16.056,0,10.198,1:16.283,0,10.335,1:16.415
0,9.540,1:25.791,0,10.016,1:26.072,0,10.236,1:26.519,0,10.703,1:27.118
0,10.148,1:35.939,0,10.478,1:36.550,0,10.845,1:37.364,0,11.177,1:38.295
