Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Andre HARTWIG POSITION,Andre HARTWIG LAP TIME,Andre HARTWIG ELAPSED TIME,Robbert-Kees BOER POSITION,Robbert-Kees BOER LAP TIME,Robbert-Kees BOER ELAPSED TIME
1,6.853,6.853,2,6.980,6.980,3,7.378,7.378
1,9.269,16.122,2,9.325,16.305,3,9.692,17.070
1,9.196,25.317,2,9.201,25.505,3,9.566,26.636
1,9.299,34.616,2,9.232,34.737,3,9.624,36.259
1,9.53,44.139,2,9.47,44.200,3,9.81,46.066
