SONG Weilong POSITION,SONG Weilong LAP TIME,SONG Weilong ELAPSED TIME,Yuzo TAKAMIDO POSITION,Yuzo TAKAMIDO LAP TIME,Yuzo TAKAMIDO ELAPSED TIME,Adam FILIPOWICZ POSITION,Adam FILIPOWICZ LAP TIME,Adam FILIPOWICZ ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME
1,12.72,12.72,3,12.93,12.93,4,13.02,13.02,2,12.90,12.90
1,10.09,22.82,2,9.91,22.84,4,10.05,23.08,3,10.15,23.05
2,9.90,32.72,1,9.82,32.66,4,9.93,33.01,3,9.93,32.98
1,9.69,42.41,2,9.85,42.51,3,9.62,42.63,4,9.75,42.73
1,9.95,52.36,2,9.99,52.50,3,10.01,52.65,4,10.01,52.75
1,9.61,1:01.97,2,9.59,1:02.10,3,9.49,1:02.14,4,9.51,1:02.26
1,9.44,1:11.42,2,9.45,1:11.56,4,9.52,1:11.67,3,9.39,1:11.65
1,9.43,1:20.86,2,9.35,1:20.92,4,9.57,1:21.24,3,9.32,1:20.98
1,9.55,1:30.409,2,9.63,1:30.543,4,9.92,1:31.155,3,9.62,1:30.595
