Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME,CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME
1,6.61,6.61,2,6.79,6.79,3,6.93,6.93,4,7.06,7.06,5,7.27,7.27
1,8.62,15.23,2,8.72,15.51,3,8.67,15.60,4,8.71,15.77,5,8.70,15.97
1,8.33,23.56,2,8.29,23.80,3,8.26,23.86,4,8.26,24.03,5,8.29,24.26
1,8.51,32.07,2,8.48,32.28,3,8.51,32.37,4,8.44,32.47,5,8.43,32.69
1,8.78,40.85,2,8.61,40.89,3,8.58,40.95,4,8.66,41.130,5,8.59,41.288
