WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Lezleigh JAWORSKI POSITION,Lezleigh JAWORSKI LAP TIME,Lezleigh JAWORSKI ELAPSED TIME,Ellen WIEGERS POSITION,Ellen WIEGERS LAP TIME,Ellen WIEGERS ELAPSED TIME
0,7.801,7.801,0,7.726,7.726,0,7.993,7.993
0,10.043,17.844,0,10.087,17.813,0,9.986,17.979
0,9.812,27.656,0,9.692,27.505,0,9.453,27.432
0,9.727,37.383,0,9.865,37.369,0,9.715,37.147
0,9.894,47.276,0,10.029,47.398,0,10.188,47.335
