START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
6,9.72,9.72,4,9.48,9.48,1,9.31,9.31,5,9.62,9.62,3,9.32,9.32,2,9.31,9.31,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,11.91,21.63,4,11.87,21.35,3,11.90,21.21,5,11.87,21.49,2,11.79,21.11,1,11.69,21.00,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,10.72,32.35,4,10.71,32.06,3,10.77,31.98,5,10.70,32.19,2,10.78,31.89,1,10.80,31.80,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,10.45,42.80,4,10.34,42.40,2,10.23,42.21,5,10.36,42.55,1,10.16,42.05,3,10.43,42.23,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,9.89,52.69,3,9.77,52.17,2,9.84,52.05,5,9.82,52.37,1,9.90,51.95,4,10.07,52.30,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,9.82,1:02.51,3,9.86,1:02.03,2,9.89,1:01.94,5,9.84,1:02.21,1,9.88,1:01.83,4,9.84,1:02.14,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,9.93,1:12.44,1,9.29,1:11.32,3,9.60,1:11.54,5,9.62,1:11.83,2,9.59,1:11.42,4,9.52,1:11.66,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,10.22,1:22.66,1,9.37,1:20.69,3,9.31,1:20.85,5,9.26,1:21.09,2,9.39,1:20.81,4,9.29,1:20.95,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,10.63,1:33.29,2,9.30,1:29.99,5,9.47,1:30.32,4,9.10,1:30.19,3,9.34,1:30.15,1,9.01,1:29.96,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,10.85,1:44.14,2,9.19,1:39.18,5,9.17,1:39.49,3,9.08,1:39.27,4,9.21,1:39.36,1,9.15,1:39.11,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,10.86,1:55.00,2,9.28,1:48.46,4,9.23,1:48.72,3,9.28,1:48.55,5,9.36,1:48.72,1,9.28,1:48.39,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,11.04,2:06.04,2,9.29,1:57.75,5,9.57,1:58.29,3,9.24,1:57.79,4,9.29,1:58.01,1,9.28,1:57.67,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
6,13.38,2:19.42,4,10.28,2:08.03,5,9.82,2:08.11,2,9.63,2:07.42,3,9.49,2:07.50,1,9.21,2:06.88,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
5,12.63,2:32.043,3,10.48,2:18.508,4,10.55,2:18.652,0,,PEN,2,9.83,2:17.325,1,9.59,2:16.470,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2
