Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Artur SULTANGALIYEV POSITION,Artur SULTANGALIYEV LAP TIME,Artur SULTANGALIYEV ELAPSED TIME,Yoshiaki OGURO POSITION,Yoshiaki OGURO LAP TIME,Yoshiaki OGURO ELAPSED TIME
1,6.87,6.87,2,7.00,7.00,3,7.16,7.16,4,7.30,7.30
1,8.95,15.82,2,9.08,16.08,3,9.04,16.20,4,9.02,16.32
1,8.52,24.34,2,8.53,24.61,3,8.58,24.78,4,8.57,24.89
1,8.65,32.99,2,8.57,33.18,3,8.70,33.48,4,8.78,33.67
1,8.80,41.786,2,8.79,41.964,3,8.91,42.382,4,9.02,42.687
