FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME
0,14.897,14.897,0,14.502,14.502,0,14.340,14.340,0,15.757,15.757
0,10.466,25.363,0,10.620,25.122,0,10.776,25.117,0,9.815,25.572
0,10.798,36.161,0,10.574,35.697,0,10.513,35.629,0,10.345,35.916
0,10.185,46.346,0,10.282,45.978,0,10.343,45.973,0,9.981,45.898
0,10.066,56.412,0,10.104,56.082,0,10.078,56.051,0,10.418,56.315
0,9.863,1:06.275,0,9.995,1:06.077,0,10.021,1:06.072,0,10.010,1:06.325
0,9.984,1:16.260,0,9.927,1:16.004,0,9.999,1:16.071,0,9.605,1:15.930
0,9.628,1:25.888,0,10.148,1:26.152,0,10.069,1:26.140,0,9.924,1:25.853
0,9.854,1:35.742,0,10.333,1:36.485,0,10.316,1:36.456,0,10.392,1:36.245
