Miki CHONG POSITION,Miki CHONG LAP TIME,Miki CHONG ELAPSED TIME,Roberto PUKITIS POSITION,Roberto PUKITIS LAP TIME,Roberto PUKITIS ELAPSED TIME,Ian QUINN POSITION,Ian QUINN LAP TIME,Ian QUINN ELAPSED TIME,Phillip SMITH POSITION,Phillip SMITH LAP TIME,Phillip SMITH ELAPSED TIME,Tarik OMERAGIC POSITION,Tarik OMERAGIC LAP TIME,Tarik OMERAGIC ELAPSED TIME
4,8.47,8.47,3,7.76,7.76,1,7.41,7.41,5,9.08,9.08,2,7.68,7.68
4,11.49,19.96,2,9.79,17.55,1,9.87,17.28,5,11.48,20.56,3,10.01,17.69
4,10.97,30.93,1,9.28,26.83,2,9.55,26.83,5,11.17,31.73,3,9.89,27.58
4,11.19,42.12,1,9.17,36.00,2,9.66,36.49,5,11.51,43.24,3,10.46,38.04
4,11.44,53.557,1,9.21,45.205,2,9.82,46.301,5,11.66,54.891,3,10.69,48.725
