Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME,Rozsa DARAZS POSITION,Rozsa DARAZS LAP TIME,Rozsa DARAZS ELAPSED TIME,Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME
4,13.918,13.918,1,7.410,7.410,3,11.454,11.454,2,7.902,7.902
4,12.661,26.579,1,10.129,17.538,3,12.490,23.943,2,9.897,17.798
4,10.976,37.555,1,9.841,27.378,3,10.470,34.413,2,9.702,27.500
4,10.281,47.836,2,10.311,37.688,3,10.867,45.280,1,9.889,37.388
4,11.50,59.330,2,10.85,48.529,3,11.30,56.579,1,10.24,47.622
