LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,Yoshiaki OGURO POSITION,Yoshiaki OGURO LAP TIME,Yoshiaki OGURO ELAPSED TIME,Serdar ILTIR POSITION,Serdar ILTIR LAP TIME,Serdar ILTIR ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,Subodh Balavant PATIL POSITION,Subodh Balavant PATIL LAP TIME,Subodh Balavant PATIL ELAPSED TIME
1,6.96,6.96,3,7.52,7.52,4,7.68,7.68,2,7.22,7.22,5,8.18,8.18
1,9.13,16.09,3,9.88,17.40,4,9.86,17.54,2,9.14,16.36,5,10.52,18.70
1,8.64,24.73,3,9.43,26.83,4,9.47,27.01,2,8.89,25.25,5,10.27,28.97
1,9.02,33.75,3,9.54,36.37,4,9.53,36.54,2,9.13,34.38,5,10.47,39.44
1,9.18,42.925,3,9.90,46.263,4,9.82,46.356,2,9.40,43.778,5,10.83,50.270
