Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Tina GRASSOW POSITION,Tina GRASSOW LAP TIME,Tina GRASSOW ELAPSED TIME,Aida BELLA POSITION,Aida BELLA LAP TIME,Aida BELLA ELAPSED TIME
4,7.95,7.95,1,7.05,7.05,2,7.45,7.45,3,7.64,7.64
4,10.07,18.02,1,9.67,16.73,3,9.61,17.06,2,9.33,16.97
4,9.48,27.51,1,9.26,25.99,2,9.03,26.10,3,9.25,26.23
4,9.84,37.35,2,9.28,35.27,1,9.06,35.16,3,9.34,35.57
4,10.23,47.571,1,9.63,44.899,2,9.84,44.993,3,9.55,45.117
