Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,MA Yunfeng POSITION,MA Yunfeng LAP TIME,MA Yunfeng ELAPSED TIME,Kyle CARR POSITION,Kyle CARR LAP TIME,Kyle CARR ELAPSED TIME,Remi BEAULIEU POSITION,Remi BEAULIEU LAP TIME,Remi BEAULIEU ELAPSED TIME
0,14.359,14.359,0,14.291,14.291,0,14.403,14.403,0,14.185,14.185
0,10.197,24.557,0,10.036,24.327,0,10.340,24.742,0,10.258,24.443
0,9.907,34.463,0,10.061,34.388,0,9.951,34.693,0,9.731,34.174
0,9.968,44.432,0,9.831,44.219,0,9.977,44.669,0,10.169,44.343
0,9.537,53.969,0,9.644,53.863,0,9.450,54.119,0,9.411,53.754
0,9.323,1:03.292,0,9.260,1:03.123,0,9.236,1:03.355,0,9.362,1:03.116
0,9.190,1:12.481,0,9.563,1:12.686,0,9.451,1:12.806,0,9.462,1:12.578
0,9.612,1:22.094,0,9.699,1:22.385,0,9.452,1:22.259,0,9.283,1:21.862
0,,,0,,,0,,,0,,
