Guido HEGENER POSITION,Guido HEGENER LAP TIME,Guido HEGENER ELAPSED TIME,HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,Ryan BEDFORD POSITION,Ryan BEDFORD LAP TIME,Ryan BEDFORD ELAPSED TIME
2,7.133,7.133,1,6.732,6.732,3,7.322,7.322
2,9.463,16.596,1,9.339,16.071,3,9.338,16.659
2,9.087,25.682,1,8.861,24.931,3,9.074,25.733
2,9.043,34.724,1,9.577,34.508,3,9.364,35.096
2,9.75,44.472,1,9.93,44.433,3,9.53,44.618
