J P KEPKA POSITION,J P KEPKA LAP TIME,J P KEPKA ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Fabio CARTA POSITION,Fabio CARTA LAP TIME,Fabio CARTA ELAPSED TIME,Tamas TUTRAI POSITION,Tamas TUTRAI LAP TIME,Tamas TUTRAI ELAPSED TIME
0,6.861,6.861,0,7.100,7.100,0,6.727,6.727,0,7.007,7.007
0,9.165,16.025,0,9.208,16.308,0,9.448,16.175,0,9.317,16.324
0,8.791,24.816,0,9.248,25.556,0,9.372,25.547,0,9.171,25.495
0,8.992,33.808,0,9.360,34.916,0,9.283,34.830,0,9.128,34.623
0,9.362,43.170,0,9.704,44.619,0,9.386,44.216,0,9.458,44.081
