HWANG Dae Heon POSITION,HWANG Dae Heon LAP TIME,HWANG Dae Heon ELAPSED TIME,KIM Gun Woo POSITION,KIM Gun Woo LAP TIME,KIM Gun Woo ELAPSED TIME,REN Ziwei POSITION,REN Ziwei LAP TIME,REN Ziwei ELAPSED TIME,DESMET Stijn POSITION,DESMET Stijn LAP TIME,DESMET Stijn ELAPSED TIME,JIA Haidong POSITION,JIA Haidong LAP TIME,JIA Haidong ELAPSED TIME,EYBOG Daniil POSITION,EYBOG Daniil LAP TIME,EYBOG Daniil ELAPSED TIME
1,6.77,6.77,3,7.00,7.00,2,6.87,6.87,4,7.04,7.04,5,7.14,7.14,6,7.17,
1,8.77,15.54,4,8.83,15.83,2,8.75,15.62,3,8.69,15.73,6,20.30,27.44,5,8.76,
1,8.20,23.74,4,8.24,24.07,2,8.22,23.84,3,8.26,23.99,6,11.80,39.24,5,8.24,
1,8.21,31.95,4,8.16,32.23,2,8.26,32.10,3,8.19,32.18,6,11.22,50.46,5,8.18,
1,8.33,40.28,5,26.48,58.71,2,8.41,40.51,4,19.93,52.11,5,13.77,1:04.237,3,8.53,
