BYUN Chun-Sa POSITION,BYUN Chun-Sa LAP TIME,BYUN Chun-Sa ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME
2,14.451,14.451,4,14.536,14.536,1,14.254,14.254,3,14.500,14.500
4,10.876,25.326,2,10.616,25.152,1,10.828,25.082,3,10.790,25.289
2,10.215,35.541,3,10.452,35.604,1,10.425,35.506,4,10.505,35.793
1,10.017,45.558,4,10.335,45.939,2,10.053,45.558,3,10.059,45.852
1,10.140,55.697,4,10.188,56.126,2,10.202,55.760,3,10.229,56.080
1,10.156,1:05.853,4,10.320,1:06.445,2,10.243,1:06.003,3,10.071,1:06.151
1,10.170,1:16.023,4,10.074,1:16.519,2,10.198,1:16.200,3,10.287,1:16.438
1,10.298,1:26.320,4,10.186,1:26.704,2,10.178,1:26.377,3,10.131,1:26.568
1,10.14,1:36.453,4,10.23,1:36.928,2,10.12,1:36.496,3,10.19,1:36.758
