START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,10.34,10.34,4,10.90,10.90,2,10.52,10.52,3,10.67,10.67,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,14.19,24.53,4,14.16,25.06,2,14.18,24.70,3,14.26,24.93,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,12.61,37.14,4,12.45,37.51,2,12.55,37.25,3,12.47,37.40,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,12.41,49.55,4,12.41,49.92,2,12.40,49.65,3,12.43,49.83,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,12.42,1:01.97,4,12.41,1:02.33,2,12.45,1:02.10,3,12.40,1:02.23,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,12.30,1:14.27,4,12.37,1:14.70,2,12.25,1:14.35,3,12.36,1:14.59,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,12.04,1:26.31,4,12.04,1:26.74,2,12.07,1:26.42,3,12.05,1:26.64,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,11.37,1:37.68,4,11.40,1:38.14,2,11.33,1:37.75,3,11.39,1:38.03,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,10.49,1:48.17,4,10.46,1:48.60,2,10.53,1:48.28,3,10.48,1:48.51,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,10.23,1:58.40,4,10.13,1:58.73,2,10.25,1:58.53,3,10.13,1:58.64,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,10.09,2:08.49,4,10.20,2:08.93,3,10.27,2:08.80,2,10.13,2:08.77,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
1,10.10,2:18.59,3,10.01,2:18.94,4,10.58,2:19.38,2,9.96,2:18.73,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
2,10.33,2:28.92,3,10.17,2:29.11,4,11.03,2:30.41,1,10.16,2:28.89,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
2,10.51,2:39.421,3,10.61,2:39.720,4,11.52,2:41.924,1,10.11,2:38.994,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(1),w,RepHeats,2
