LIU Lantian POSITION,LIU Lantian LAP TIME,LIU Lantian ELAPSED TIME,Mark McNEE POSITION,Mark McNEE LAP TIME,Mark McNEE ELAPSED TIME,Volodymyr GRYGORIEV POSITION,Volodymyr GRYGORIEV LAP TIME,Volodymyr GRYGORIEV ELAPSED TIME,Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME
1,6.841,6.841,2,6.890,6.890,4,7.131,7.131,3,6.981,6.981
1,9.346,16.186,2,9.308,16.197,4,9.503,16.633,3,9.348,16.328
1,8.911,25.097,2,8.909,25.106,4,9.109,25.742,3,8.956,25.284
1,8.982,34.079,3,9.025,34.131,4,9.207,34.948,2,8.805,34.089
1,9.10,43.179,3,9.38,43.504,4,9.61,44.549,2,9.15,43.239
