CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME
0,7.184,7.184,0,6.925,6.925,0,7.368,7.368,0,7.707,7.707
0,9.089,16.274,0,9.034,15.960,0,9.263,16.631,0,9.484,17.191
0,8.721,24.995,0,9.131,25.090,0,8.643,25.274,0,9.355,26.545
0,9.138,34.133,0,8.934,34.025,0,9.004,34.277,0,9.611,36.156
0,9.290,43.423,0,9.526,43.551,0,9.230,43.508,0,9.987,46.143
