Maxime LAOUN POSITION,Maxime LAOUN LAP TIME,Maxime LAOUN ELAPSED TIME,Jens ALMEY POSITION,Jens ALMEY LAP TIME,Jens ALMEY ELAPSED TIME,Alex BRYANT POSITION,Alex BRYANT LAP TIME,Alex BRYANT ELAPSED TIME,ZHAXYBAYEV Mersaid POSITION,ZHAXYBAYEV Mersaid LAP TIME,ZHAXYBAYEV Mersaid ELAPSED TIME
1,6.96,6.96,2,7.03,7.03,4,7.27,7.27,3,7.26,7.26
1,9.16,16.12,4,9.56,16.59,3,9.22,16.49,2,9.02,16.28
1,8.57,24.69,4,8.73,25.32,3,8.71,25.20,2,8.61,24.89
1,8.67,33.36,4,8.83,34.15,3,8.81,34.01,2,8.87,33.76
1,8.97,42.33,4,8.93,43.075,3,8.98,42.978,2,9.02,42.78
