Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Francois HAMELIN POSITION,Francois HAMELIN LAP TIME,Francois HAMELIN ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME
0,,,1,6.66,6.66,3,6.97,6.97,2,6.96,6.96
0,,,1,8.95,15.61,3,9.14,16.12,2,9.11,16.08
0,,,1,8.49,24.10,3,8.86,24.98,2,8.89,24.98
0,,,1,8.73,32.83,3,9.02,34.00,2,8.98,33.97
0,,DNS,1,9.07,41.899,2,9.40,43.397,3,9.53,43.500
