START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.03,9.03,1,8.85,8.85,4,9.31,9.31,3,9.17,9.17,5,9.37,,6,9.44,,7,9.64,9.64,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
4,12.41,21.44,1,12.41,21.26,5,12.32,21.63,3,12.25,21.42,6,12.36,,7,12.43,,2,11.73,21.37,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
4,10.89,32.33,7,11.55,32.81,3,10.56,32.19,2,10.67,32.09,5,10.71,,6,10.77,,1,10.39,31.76,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
4,10.32,42.65,7,10.47,43.28,3,10.38,42.57,2,10.37,42.46,5,10.30,,6,10.20,,1,10.56,42.32,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
4,10.28,52.93,7,10.40,53.68,3,10.27,52.84,2,10.28,52.74,5,10.29,,6,10.54,,1,10.32,52.64,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
4,10.29,1:03.22,7,10.37,1:04.05,3,10.29,1:03.13,2,10.25,1:02.99,5,10.30,,6,10.40,,1,10.24,1:02.88,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
5,10.00,1:13.22,7,10.47,1:14.52,3,10.00,1:13.13,2,10.06,1:13.05,4,9.83,,6,10.66,,1,10.05,1:12.93,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
5,9.64,1:22.86,6,10.29,1:24.81,3,9.65,1:22.78,2,9.66,1:22.71,4,9.69,,7,11.11,,1,9.67,1:22.60,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
5,9.83,1:32.69,6,10.56,1:35.37,3,9.52,1:32.30,2,9.48,1:32.19,4,9.64,,7,12.03,,1,9.51,1:32.11,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
5,9.47,1:42.16,6,10.93,1:46.30,3,9.57,1:41.87,2,9.60,1:41.79,4,9.45,,7,13.35,,1,9.59,1:41.70,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
3,9.62,1:51.78,5,11.41,1:57.71,4,10.17,1:52.04,2,9.70,1:51.49,7,25.49,,6,14.24,,1,9.70,1:51.40,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
4,9.91,2:01.69,5,11.20,2:08.91,3,9.60,2:01.64,2,9.89,2:01.38,7,18.77,,6,13.28,,1,9.90,2:01.30,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
4,10.56,2:12.25,5,11.35,2:20.26,3,9.88,2:11.52,2,9.98,2:11.36,7,12.86,,6,13.59,,1,9.84,2:11.14,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
4,11.23,2:23.48,5,11.70,2:31.96,3,10.11,2:21.614,2,10.21,2:21.554,7,10.84,,6,13.36,,1,10.33,2:21.446,2016-2017,ISU World Junior Short Track Speed Skating Championships 2017,1500m,m,Preliminaries,11
