Ryosuke SAKAZUME POSITION,Ryosuke SAKAZUME LAP TIME,Ryosuke SAKAZUME ELAPSED TIME,Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME,Azamat SULTANALIYEV POSITION,Azamat SULTANALIYEV LAP TIME,Azamat SULTANALIYEV ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME
2,8.83,25.11,1,8.83,24.93,4,8.96,25.44,3,8.59,25.24
2,8.85,33.97,1,8.78,33.72,4,8.86,34.31,3,8.77,34.01
2,8.98,42.947,1,9.16,42.879,4,9.29,43.592,3,8.97,42.972
