Ganbat JARGALANCHULUUN POSITION,Ganbat JARGALANCHULUUN LAP TIME,Ganbat JARGALANCHULUUN ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Dave VERSTEEG POSITION,Dave VERSTEEG LAP TIME,Dave VERSTEEG ELAPSED TIME,Volodymyr GRYGORIEV POSITION,Volodymyr GRYGORIEV LAP TIME,Volodymyr GRYGORIEV ELAPSED TIME
4,7.7275,7.7275,1,7.0995,7.0995,2,7.1480,7.1480,3,7.1825,7.1825
4,10.3996,18.1271,2,9.1390,16.2385,3,9.2391,16.3871,1,9.0110,16.1935
4,20.9170,39.0441,3,9.0184,25.2569,2,8.8592,25.2463,1,8.7589,24.9524
4,13.9953,53.0394,2,9.0505,34.3074,3,9.2830,34.5293,1,9.2169,34.1693
4,12.99,1:06.026,1,9.13,43.431,3,9.28,43.801,2,9.36,43.524
