FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,Kasandra BRADETTE POSITION,Kasandra BRADETTE LAP TIME,Kasandra BRADETTE ELAPSED TIME,SCHULTING Suzanne POSITION,SCHULTING Suzanne LAP TIME,SCHULTING Suzanne ELAPSED TIME
1,7.34,7.34,2,7.41,7.41,4,7.60,7.60,3,7.49,7.49
1,9.35,16.69,2,9.44,16.85,4,9.51,17.11,3,9.45,16.94
1,8.76,25.45,2,8.78,25.63,4,8.71,25.82,3,8.76,25.70
1,8.98,34.43,2,8.90,34.53,4,8.81,34.63,3,8.90,34.60
1,9.22,43.65,2,9.18,43.71,3,9.27,43.90,4,9.42,44.02
