Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Marina TRETIAKOVA POSITION,Marina TRETIAKOVA LAP TIME,Marina TRETIAKOVA ELAPSED TIME,Alanna KRAUS POSITION,Alanna KRAUS LAP TIME,Alanna KRAUS ELAPSED TIME,Aika KLEIN POSITION,Aika KLEIN LAP TIME,Aika KLEIN ELAPSED TIME
2,7.448,7.448,4,8.806,8.806,1,7.356,7.356,3,7.876,7.876
2,9.670,17.117,4,12.178,20.984,1,9.679,17.034,3,10.173,18.048
2,9.372,26.489,4,12.182,33.165,1,9.374,26.408,3,9.586,27.633
2,9.490,35.978,4,12.137,45.302,1,9.465,35.872,3,9.480,37.113
2,9.89,45.862,4,12.56,57.854,1,9.88,45.745,3,10.37,47.477
