Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Stefan DRAB POSITION,Stefan DRAB LAP TIME,Stefan DRAB ELAPSED TIME,BEAN Nicholas POSITION,BEAN Nicholas LAP TIME,BEAN Nicholas ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME
0,6.840,6.840,0,6.912,6.912,0,6.804,6.804,0,7.393,7.393
0,9.302,16.142,0,9.470,16.383,0,9.485,16.289,0,9.589,16.983
0,9.153,25.295,0,9.343,25.726,0,9.223,25.512,0,9.423,26.406
0,9.153,34.448,0,9.197,34.922,0,8.864,34.377,0,9.583,35.989
0,,,0,,,0,,,0,,
