Haralds SILOVS POSITION,Haralds SILOVS LAP TIME,Haralds SILOVS ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,Zsolt Istvan PATAKI POSITION,Zsolt Istvan PATAKI LAP TIME,Zsolt Istvan PATAKI ELAPSED TIME,Attila TARCALI POSITION,Attila TARCALI LAP TIME,Attila TARCALI ELAPSED TIME
0,13.097,13.097,0,13.245,13.245,0,12.835,12.835,0,12.782,12.782
0,9.937,23.034,0,9.900,23.145,0,10.087,22.922,0,10.016,22.798
0,10.325,33.359,0,10.406,33.550,0,10.335,33.257,0,10.390,33.188
0,10.374,43.733,0,10.254,43.805,0,10.357,43.615,0,10.263,43.450
0,10.070,53.803,0,10.127,53.932,0,10.085,53.700,0,10.196,53.646
0,9.390,1:03.193,0,9.549,1:03.481,0,9.897,1:03.597,0,9.823,1:03.469
0,9.451,1:12.644,0,9.331,1:12.812,0,9.721,1:13.317,0,9.723,1:13.192
0,9.326,1:21.970,0,9.270,1:22.082,0,10.075,1:23.393,0,9.892,1:23.084
0,9.548,1:31.518,0,9.514,1:31.596,0,9.991,1:33.383,0,10.110,1:33.194
