START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.31,12.31,3,13.32,13.32,2,13.17,13.17,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,10.06,22.37,3,9.33,22.65,1,9.10,22.27,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.54,31.91,3,9.50,32.15,1,9.53,31.80,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.71,41.62,3,9.77,41.92,1,9.76,41.56,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.83,51.45,3,12.02,53.94,1,9.76,51.32,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.65,1:01.10,3,11.29,1:05.23,1,9.65,1:00.97,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.63,1:10.73,3,9.30,1:14.53,1,9.62,1:10.59,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.50,1:20.23,3,10.39,1:24.92,1,9.55,1:20.14,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.57,1:29.80,3,8.95,1:33.87,1,9.56,1:29.70,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.60,1:39.40,3,9.97,1:43.84,1,9.61,1:39.31,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.55,1:48.95,3,10.65,1:54.49,1,9.54,1:48.85,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.44,1:58.39,3,10.62,2:05.11,1,9.44,1:58.29,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.60,2:07.99,3,10.91,2:16.02,1,9.55,2:07.84,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.51,2:17.50,3,9.30,2:25.32,1,9.55,2:17.39,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.47,2:26.97,3,9.76,2:35.08,1,9.51,2:26.90,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.60,2:36.57,3,10.04,2:45.12,1,9.59,2:36.49,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.61,2:46.18,3,10.97,2:56.09,1,9.62,2:46.11,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.62,2:55.80,3,10.60,3:06.69,1,9.52,2:55.63,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.42,3:05.22,3,10.04,3:16.73,1,9.50,3:05.13,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.48,3:14.70,3,9.75,3:26.48,1,9.48,3:14.61,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.53,3:24.23,3,10.85,3:37.33,1,9.54,3:24.15,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.74,3:33.97,3,8.99,3:46.32,1,9.77,3:33.92,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.75,3:43.72,3,10.84,3:57.16,1,9.71,3:43.63,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.65,3:53.37,3,11.01,4:08.17,1,9.62,3:53.25,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.48,4:02.85,3,10.65,4:18.82,1,9.50,4:02.75,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.46,4:12.31,3,10.13,4:28.95,1,9.49,4:12.24,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
2,9.65,4:21.956,3,9.92,4:38.868,1,9.52,4:21.757,2012-2013,"2013 ISU European Championships, Malmo (SWE)",3000mRelay,w,Heats,1
