Alexander ZHELEZNOV POSITION,Alexander ZHELEZNOV LAP TIME,Alexander ZHELEZNOV ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Jean Charles MATTEI POSITION,Jean Charles MATTEI LAP TIME,Jean Charles MATTEI ELAPSED TIME,Mikael MESSING POSITION,Mikael MESSING LAP TIME,Mikael MESSING ELAPSED TIME
0,7.197,7.197,0,6.885,6.885,0,7.395,7.395,0,7.433,7.433
0,9.448,16.644,0,8.925,15.810,0,9.331,16.726,0,9.702,17.135
0,9.342,25.986,0,8.707,24.517,0,9.112,25.838,0,9.298,26.432
0,9.069,35.056,0,8.980,33.497,0,9.236,35.074,0,9.624,36.056
0,,,0,,,0,,,0,,
