NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,Artem KOZLOV POSITION,Artem KOZLOV LAP TIME,Artem KOZLOV ELAPSED TIME,Hijiri IWASHITA POSITION,Hijiri IWASHITA LAP TIME,Hijiri IWASHITA ELAPSED TIME,de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,ANIKEJ Rafal POSITION,ANIKEJ Rafal LAP TIME,ANIKEJ Rafal ELAPSED TIME
1,6.81,6.81,2,6.90,6.90,3,7.09,7.09,4,7.15,7.15,5,7.30,7.30
1,8.76,15.57,2,8.71,15.61,3,8.74,15.83,4,8.84,15.99,5,8.84,16.14
1,8.17,23.74,2,8.35,23.96,3,8.30,24.13,4,8.20,24.19,5,8.38,24.52
1,8.39,32.13,2,8.37,32.33,4,8.47,32.60,3,8.25,32.44,5,8.79,33.31
1,8.58,40.71,2,8.49,40.82,4,9.39,41.99,3,8.41,40.85,5,9.29,42.60
