Bence BERES POSITION,Bence BERES LAP TIME,Bence BERES ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME,KAUFMANN-LUDWIG Leon POSITION,KAUFMANN-LUDWIG Leon LAP TIME,KAUFMANN-LUDWIG Leon ELAPSED TIME,Massimo GURINI POSITION,Massimo GURINI LAP TIME,Massimo GURINI ELAPSED TIME
1,6.89,6.89,4,9.44,9.44,2,7.00,7.00,3,7.30,7.30
1,8.99,15.88,4,9.21,18.65,2,9.01,16.01,3,9.23,16.53
1,8.57,24.45,4,8.75,27.40,2,8.60,24.61,3,8.83,25.36
1,8.70,33.15,4,8.81,36.21,2,8.64,33.25,3,9.03,34.39
1,8.89,42.031,4,9.50,45.707,2,8.85,42.092,3,9.26,43.645
