Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,PARK Ji Won POSITION,PARK Ji Won LAP TIME,PARK Ji Won ELAPSED TIME,Artem KOZLOV POSITION,Artem KOZLOV LAP TIME,Artem KOZLOV ELAPSED TIME,HANDEI Oleh POSITION,HANDEI Oleh LAP TIME,HANDEI Oleh ELAPSED TIME
1,6.74,6.74,2,6.92,6.92,4,7.22,7.22,3,7.14,7.14,5,7.25,7.25
1,8.67,15.41,2,8.66,15.58,4,8.95,16.17,3,8.73,15.87,5,22.59,29.84
1,8.23,23.64,2,8.16,23.74,4,8.16,24.33,3,8.20,24.07,5,9.97,39.81
1,8.29,31.93,2,8.33,32.07,4,8.19,32.52,3,8.44,32.51,5,9.00,48.81
1,8.52,40.45,2,8.50,40.57,3,8.26,40.78,4,8.85,41.362,5,9.40,58.218
