Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME,Krystian ZDROJKOWSKI POSITION,Krystian ZDROJKOWSKI LAP TIME,Krystian ZDROJKOWSKI ELAPSED TIME,Cees JUFFERMANS POSITION,Cees JUFFERMANS LAP TIME,Cees JUFFERMANS ELAPSED TIME
1,6.733,6.733,2,7.066,7.066,3,7.142,7.142,4,7.154,7.154,5,7.376,7.376
1,9.110,15.843,2,9.419,16.484,3,9.354,16.496,4,9.399,16.553,5,9.526,16.901
1,8.970,24.813,3,9.111,25.594,2,8.824,25.320,5,18.692,35.244,4,12.866,29.766
1,9.138,33.951,3,9.125,34.719,2,9.213,34.533,5,16.184,51.428,4,12.035,41.801
1,9.47,43.421,3,9.30,44.014,2,9.44,43.970,0,,DQ,4,12.02,53.814
